#FamilyID	pvalue	Significant at 0.05
OG0004908	0.985	n
OG0004909	0.717	n
OG0004910	0.649	n
OG0004911	0.717	n
OG0004912	0.717	n
OG0004913	0.717	n
OG0004914	0.717	n
OG0004915	0.717	n
OG0004916	0.886	n
OG0004917	0.985	n
OG0004918	0.814	n
OG0004919	0.985	n
OG0004920	0.985	n
OG0004921	0.985	n
OG0004922	0.427	n
OG0004923	0.886	n
OG0004924	0.649	n
OG0004925	0.717	n
OG0004926	0.669	n
OG0004927	0.36	n
OG0004928	0.741	n
OG0004929	0.994	n
OG0004930	0.209	n
OG0004931	0.717	n
OG0004932	0.886	n
OG0004933	0.929	n
OG0004934	0.886	n
OG0004935	0.856	n
OG0004936	0.985	n
OG0004937	0.717	n
OG0004938	0.717	n
OG0004939	0.985	n
OG0004940	0.886	n
OG0004941	0.985	n
OG0004942	0.329	n
OG0004943	0.886	n
OG0004944	0.915	n
OG0004945	0.439	n
OG0004946	0.88	n
OG0004947	0.717	n
OG0004948	0.717	n
OG0004949	0.847	n
OG0004950	0.868	n
OG0004951	0.717	n
OG0004952	0.785	n
OG0004953	0.886	n
OG0004954	0.741	n
OG0004955	0.741	n
OG0004956	0.88	n
OG0004957	0.717	n
OG0004958	0.886	n
OG0004960	0.741	n
OG0004961	0.915	n
OG0004962	0.992	n
OG0004963	0.88	n
OG0004964	0.899	n
OG0004965	0.95	n
OG0004966	0.915	n
OG0004967	0.886	n
OG0004968	0.88	n
OG0004969	0.717	n
OG0004970	0.645	n
OG0004971	0.915	n
OG0004972	0.874	n
OG0004973	0.55	n
OG0004974	0.954	n
OG0004975	0.936	n
OG0004976	0.307	n
OG0004977	0.512	n
OG0004978	0.936	n
OG0004979	0.936	n
OG0004980	0.961	n
OG0004981	0.783	n
OG0004982	0.755	n
OG0004983	0.961	n
OG0004984	0.961	n
OG0004985	0.961	n
OG0004986	0.917	n
OG0004987	0.715	n
OG0004988	0.95	n
OG0004989	0.88	n
OG0004990	0.768	n
OG0004991	0.924	n
OG0004992	0.88	n
OG0004993	0.95	n
OG0004994	0.924	n
OG0004995	0.88	n
OG0004996	0.847	n
OG0004997	0.847	n
OG0004998	0.785	n
OG0004999	0.994	n
OG0005000	0.717	n
OG0005001	0.649	n
OG0005002	0.841	n
OG0005003	0.973	n
OG0005004	0.814	n
OG0005005	0.864	n
OG0005006	0.961	n
OG0005007	0.961	n
OG0005008	0.992	n
OG0005009	0.961	n
OG0005010	0.769	n
OG0005011	0.655	n
OG0005012	0.961	n
OG0005013	0.584	n
OG0005014	0.961	n
OG0005015	0.961	n
OG0005016	0.961	n
OG0005017	0.961	n
OG0005018	0.961	n
OG0005019	0.936	n
OG0005020	0.961	n
OG0005021	0.886	n
OG0005022	0.88	n
OG0005023	0.961	n
OG0005024	0.961	n
OG0005025	0.936	n
OG0005026	0.992	n
OG0005027	0.961	n
OG0005028	0.961	n
OG0005029	0.961	n
OG0005030	0.992	n
OG0005031	0.88	n
OG0005032	0.95	n
OG0005033	0.95	n
OG0005034	0.961	n
OG0005035	0.961	n
OG0005036	0.88	n
OG0005037	0.961	n
OG0005038	0.961	n
OG0005039	0.961	n
OG0005040	0.961	n
OG0005041	0.961	n
OG0005042	0.961	n
OG0005043	0.961	n
OG0005044	0.961	n
OG0005045	0.961	n
OG0005046	0.961	n
OG0005047	0.961	n
OG0005048	0.961	n
OG0005049	0.88	n
OG0005050	0.961	n
OG0005051	0.668	n
OG0005052	0.88	n
OG0005053	0.961	n
OG0005054	0.961	n
OG0005055	0.95	n
OG0005056	0.961	n
OG0005057	0.41	n
OG0005058	0.961	n
OG0005059	0.961	n
OG0005060	0.889	n
OG0005061	0.992	n
OG0005062	0.961	n
OG0005063	0.961	n
OG0005064	0.847	n
OG0005065	0.961	n
OG0005066	0.961	n
OG0005067	0.961	n
OG0005068	0.961	n
OG0005069	0.961	n
OG0005070	0.961	n
OG0005071	0.961	n
OG0005072	0.649	n
OG0005073	0.961	n
OG0005074	0.961	n
OG0005075	0.559	n
OG0005076	0.936	n
OG0005077	0.961	n
OG0005078	0.961	n
OG0005079	0.936	n
OG0005080	0.917	n
OG0005081	0.88	n
OG0005082	0.961	n
OG0005083	0.961	n
OG0005084	0.961	n
OG0005085	0.961	n
OG0005086	0.961	n
OG0005087	0.961	n
OG0005088	0.961	n
OG0005089	0.992	n
OG0005090	0.961	n
OG0005091	0.992	n
OG0005092	0.936	n
OG0005093	0.961	n
OG0005094	0.961	n
OG0005095	0.961	n
OG0005096	0.767	n
OG0005097	0.961	n
OG0005098	0.961	n
OG0005099	0.88	n
OG0005100	0.961	n
OG0005101	0.961	n
OG0005102	0.992	n
OG0005103	0.961	n
OG0005104	0.961	n
OG0005105	0.961	n
OG0005106	0.961	n
OG0005107	0.961	n
OG0005108	0.88	n
OG0005109	0.961	n
OG0005110	0.985	n
OG0005111	0.868	n
OG0005112	0.886	n
OG0005113	0.961	n
OG0005114	0.961	n
OG0005115	0.924	n
OG0005116	0.936	n
OG0005117	0.961	n
OG0005118	0.961	n
OG0005119	0.88	n
OG0005120	0.924	n
OG0005121	0.929	n
OG0005122	0.961	n
OG0005123	0.936	n
OG0005124	0.961	n
OG0005125	0.961	n
OG0005126	0.992	n
OG0005127	0.961	n
OG0005128	0.961	n
OG0005129	0.961	n
OG0005130	0.961	n
OG0005131	0.992	n
OG0005132	0.961	n
OG0005133	0.961	n
OG0005134	0.961	n
OG0005135	0.961	n
OG0005136	0.961	n
OG0005137	0.768	n
OG0005138	0.961	n
OG0005139	0.961	n
OG0005140	0.961	n
OG0005141	0.961	n
OG0005142	0.936	n
OG0005143	0.961	n
OG0005144	0.936	n
OG0005145	0.88	n
OG0005146	0.88	n
OG0005147	0.88	n
OG0005148	0.917	n
OG0005150	0.961	n
OG0005151	0.961	n
OG0005152	0.961	n
OG0005153	0.933	n
OG0005154	0.961	n
OG0005155	0.88	n
OG0005156	0.961	n
OG0005157	0.961	n
OG0005158	0.961	n
OG0005159	0.929	n
OG0005160	0.936	n
OG0005161	0.688	n
OG0005162	0.961	n
OG0005163	0.961	n
OG0005164	0.961	n
OG0005165	0.961	n
OG0005166	0.961	n
OG0005167	0.961	n
OG0005168	0.961	n
OG0005169	0.961	n
OG0005170	0.961	n
OG0005171	0.961	n
OG0005172	0.961	n
OG0005173	0.961	n
OG0005174	0.992	n
OG0005175	0.961	n
OG0005176	0.961	n
OG0005177	0.924	n
OG0005178	0.961	n
OG0005179	0.961	n
OG0005180	0.961	n
OG0005181	0.961	n
OG0005182	0.961	n
OG0005183	0.936	n
OG0005184	0.961	n
OG0005185	0.936	n
OG0005186	0.961	n
OG0005187	0.924	n
OG0005188	0.95	n
OG0005189	0.936	n
OG0005190	0.936	n
OG0005191	0.88	n
OG0005192	0.961	n
OG0005193	0.961	n
OG0005194	0.961	n
OG0005195	0.862	n
OG0005196	0.808	n
OG0005197	0.88	n
OG0005198	0.961	n
OG0005199	0.961	n
OG0005200	0.924	n
OG0005201	0.961	n
OG0005202	0.961	n
OG0005203	0.961	n
OG0005204	0.88	n
OG0005205	0.961	n
OG0005206	0.961	n
OG0005207	0.961	n
OG0005208	0.961	n
OG0005209	0.917	n
OG0005210	0.559	n
OG0005211	0.924	n
OG0005212	0.88	n
OG0005213	0.924	n
OG0005214	0.961	n
OG0005215	0.961	n
OG0005216	0.961	n
OG0005217	0.878	n
OG0005218	0.924	n
OG0005219	0.961	n
OG0005220	0.961	n
OG0005221	0.961	n
OG0005222	0.973	n
OG0005223	0.88	n
OG0005224	0.636	n
OG0005225	0.932	n
OG0005226	0.961	n
OG0005227	0.961	n
OG0005228	0.992	n
OG0005229	0.985	n
OG0005230	0.559	n
OG0005231	0.741	n
OG0005232	0.578	n
OG0005233	0.95	n
OG0005234	0.79	n
OG0005235	0.936	n
OG0005236	0.741	n
OG0005237	0.992	n
OG0005238	0.769	n
OG0005239	0.994	n
OG0005240	0.924	n
OG0005241	0.924	n
OG0005242	0.625	n
OG0005243	0.88	n
OG0005244	0.936	n
OG0005245	0.88	n
OG0005246	0.929	n
OG0005247	0.717	n
OG0005248	0.929	n
OG0005249	0.847	n
OG0005250	0.719	n
OG0005251	0.719	n
OG0005254	0.512	n
OG0005255	0.67	n
OG0005256	0	y
OG0005257	0.391	n
OG0005258	0.601	n
OG0005260	0.479	n
OG0005261	0.812	n
OG0005262	0.935	n
OG0005263	0.268	n
OG0005264	0.863	n
OG0005265	0.863	n
OG0005266	0.684	n
OG0005267	0.741	n
OG0005268	0.722	n
OG0005269	0.942	n
OG0005271	0.042	y
OG0005273	0.601	n
OG0005274	0.297	n
OG0005281	0.636	n
OG0005283	0.572	n
OG0005287	0.649	n
OG0005288	0.16	n
OG0005291	0.721	n
OG0005298	0.563	n
OG0005301	0.852	n
OG0005305	0.115	n
OG0005306	0.302	n
OG0005312	0.01	y
OG0005318	0.617	n
OG0005319	0.338	n
OG0005320	0.632	n
OG0005321	0.085	n
OG0005333	0.047	y
OG0005334	0.155	n
OG0005342	0	y
OG0005347	0	y
OG0005358	0.889	n
OG0005359	0.95	n
OG0005361	0.961	n
OG0005362	0.961	n
OG0005363	0.961	n
OG0005364	0.992	n
OG0005365	0.961	n
OG0005366	0.961	n
OG0005367	0.924	n
OG0005368	0.95	n
OG0005369	0.961	n
OG0005370	0.961	n
OG0005371	0.961	n
OG0005372	0.961	n
OG0005373	0.961	n
OG0005374	0.992	n
OG0005375	0.992	n
OG0005376	0.961	n
OG0005377	0.055	n
OG0005378	0.961	n
OG0005379	0.961	n
OG0005380	0.961	n
OG0005381	0.961	n
OG0005382	0.985	n
OG0005383	0.961	n
OG0005384	0.741	n
OG0005385	0.95	n
OG0005386	0.992	n
OG0005387	0.961	n
OG0005388	0.961	n
OG0005389	0.961	n
OG0005390	0.88	n
OG0005391	0.932	n
OG0005392	0.924	n
OG0005393	0.722	n
OG0005394	0.95	n
OG0005395	0.228	n
OG0005396	0.961	n
OG0005397	0.961	n
OG0005398	0.768	n
OG0005399	0.961	n
OG0005400	0.95	n
OG0005401	0.961	n
OG0005402	0.961	n
OG0005403	0.961	n
OG0005404	0.961	n
OG0005405	0.961	n
OG0005406	0.961	n
OG0005407	0.961	n
OG0005408	0.961	n
OG0005409	0.961	n
OG0005410	0.961	n
OG0005411	0.961	n
OG0005412	0.961	n
OG0005413	0.961	n
OG0005414	0.961	n
OG0005415	0.961	n
OG0005416	0.961	n
OG0005417	0.961	n
OG0005418	0.961	n
OG0005419	0.88	n
OG0005420	0.992	n
OG0005421	0.95	n
OG0005422	0.961	n
OG0005423	0.961	n
OG0005424	0.924	n
OG0005425	0.961	n
OG0005426	0.961	n
OG0005427	0.961	n
OG0005428	0.961	n
OG0005429	0.992	n
OG0005430	0.95	n
OG0005431	0.936	n
OG0005432	0.936	n
OG0005433	0.95	n
OG0005434	0.88	n
OG0005435	0.95	n
OG0005436	0.88	n
OG0005437	0.88	n
OG0005438	0.88	n
OG0005439	0.936	n
OG0005440	0.924	n
OG0005441	0.531	n
OG0005442	0.924	n
OG0005443	0.936	n
OG0005444	0.936	n
OG0005445	0.936	n
OG0005446	0.924	n
OG0005447	0.924	n
OG0005448	0.88	n
OG0005449	0.35	n
OG0005450	0.936	n
OG0005451	0.95	n
OG0005452	0.924	n
OG0005453	0.992	n
OG0005454	0.413	n
OG0005455	0.798	n
OG0005456	0.95	n
OG0005457	0.88	n
OG0005458	0.88	n
OG0005459	0.872	n
OG0005460	0.95	n
OG0005461	0.95	n
OG0005462	0.834	n
OG0005463	0.961	n
OG0005464	0.88	n
OG0005465	0.961	n
OG0005466	0.961	n
OG0005467	0.961	n
OG0005468	0.961	n
OG0005469	0.961	n
OG0005470	0.045	y
OG0005471	0.961	n
OG0005472	0.961	n
OG0005473	0.961	n
OG0005474	0.961	n
OG0005475	0.961	n
OG0005476	0.961	n
OG0005477	0.961	n
OG0005478	0.961	n
OG0005479	0.961	n
OG0005480	0.961	n
OG0005481	0.961	n
OG0005482	0.961	n
OG0005483	0.961	n
OG0005484	0.961	n
OG0005485	0.961	n
OG0005486	0.961	n
OG0005487	0.961	n
OG0005488	0.961	n
OG0005489	0.961	n
OG0005490	0.961	n
OG0005491	0.992	n
OG0005492	0.961	n
OG0005493	0.961	n
OG0005494	0.961	n
OG0005496	0.924	n
OG0005497	0.836	n
OG0005498	0.88	n
OG0005499	0.88	n
OG0005500	0.924	n
OG0005501	0.936	n
OG0005502	0.791	n
OG0005503	0.791	n
OG0005504	0.961	n
OG0005505	0.961	n
OG0005506	0.961	n
OG0005508	0.961	n
OG0005509	0.684	n
OG0005510	0.961	n
OG0005511	0.961	n
OG0005512	0.961	n
OG0005513	0.797	n
OG0005514	0.936	n
OG0005515	0.929	n
OG0005516	0.961	n
OG0005517	0.961	n
OG0005518	0.924	n
OG0005519	0.88	n
OG0005520	0.961	n
OG0005521	0.961	n
OG0005523	0.88	n
OG0005524	0.88	n
OG0005525	0.95	n
OG0005526	0.936	n
OG0005527	0.961	n
OG0005528	0.961	n
OG0005529	0.961	n
OG0005530	0.936	n
OG0005531	0.961	n
OG0005532	0.961	n
OG0005533	0.88	n
OG0005534	0.936	n
OG0005535	0.756	n
OG0005536	0.88	n
OG0005537	0.961	n
OG0005538	0.773	n
OG0005539	0.961	n
OG0005540	0.961	n
OG0005541	0.936	n
OG0005542	0.936	n
OG0005543	0.767	n
OG0005544	0.961	n
OG0005545	0.924	n
OG0005546	0.924	n
OG0005547	0.961	n
OG0005548	0.961	n
OG0005549	0.961	n
OG0005550	0.961	n
OG0005551	0.625	n
OG0005552	0.961	n
OG0005553	0.961	n
OG0005554	0.961	n
OG0005555	0.992	n
OG0005556	0.936	n
OG0005557	0.992	n
OG0005558	0.936	n
OG0005559	0.814	n
OG0005560	0.88	n
OG0005561	0.936	n
OG0005562	0.924	n
OG0005563	0.961	n
OG0005564	0.961	n
OG0005565	0.936	n
OG0005566	0.88	n
OG0005567	0.961	n
OG0005568	0.769	n
OG0005569	0.722	n
OG0005570	0.88	n
OG0005571	0.88	n
OG0005572	0.961	n
OG0005573	0.88	n
OG0005574	0.992	n
OG0005575	0.961	n
OG0005576	0.961	n
OG0005577	0.961	n
OG0005578	0.961	n
OG0005579	0.961	n
OG0005580	0.961	n
OG0005581	0.961	n
OG0005582	0.961	n
OG0005583	0.961	n
OG0005584	0.961	n
OG0005585	0.768	n
OG0005586	0.961	n
OG0005587	0.646	n
OG0005588	0.961	n
OG0005589	0.924	n
OG0005590	0.961	n
OG0005591	0.961	n
OG0005592	0.961	n
OG0005593	0.961	n
OG0005594	0.88	n
OG0005595	0.961	n
OG0005596	0.961	n
OG0005597	0.961	n
OG0005598	0.961	n
OG0005599	0.961	n
OG0005600	0.961	n
OG0005601	0.961	n
OG0005602	0.961	n
OG0005603	0.961	n
OG0005604	0.961	n
OG0005605	0.961	n
OG0005606	0.961	n
OG0005607	0.961	n
OG0005608	0.88	n
OG0005609	0.961	n
OG0005610	0.961	n
OG0005611	0.88	n
OG0005612	0.873	n
OG0005613	0.961	n
OG0005614	0.961	n
OG0005615	0.961	n
OG0005616	0.961	n
OG0005617	0.961	n
OG0005618	0.961	n
OG0005619	0.961	n
OG0005620	0.961	n
OG0005621	0.961	n
OG0005622	0.961	n
OG0005623	0.721	n
OG0005624	0.961	n
OG0005625	0.481	n
OG0005626	0.769	n
OG0005627	0.924	n
OG0005628	0.924	n
OG0005629	0.961	n
OG0005630	0.961	n
OG0005631	0.961	n
OG0005632	0.961	n
OG0005633	0.961	n
OG0005634	0.961	n
OG0005635	0.992	n
OG0005636	0.961	n
OG0005637	0.961	n
OG0005638	0.961	n
OG0005639	0.961	n
OG0005640	0.936	n
OG0005641	0.961	n
OG0005642	0.88	n
OG0005643	0.961	n
OG0005644	0.961	n
OG0005645	0.961	n
OG0005646	0.936	n
OG0005647	0.992	n
OG0005648	0.924	n
OG0005649	0.649	n
OG0005650	0.961	n
OG0005651	0.961	n
OG0005652	0.961	n
OG0005653	0.555	n
OG0005654	0.961	n
OG0005655	0.961	n
OG0005656	0.961	n
OG0005657	0.961	n
OG0005658	0.961	n
OG0005659	0.961	n
OG0005660	0.961	n
OG0005661	0.973	n
OG0005662	0.961	n
OG0005663	0.726	n
OG0005664	0.797	n
OG0005665	0.961	n
OG0005666	0.936	n
OG0005667	0.961	n
OG0005668	0.961	n
OG0005669	0.961	n
OG0005670	0.961	n
OG0005671	0.961	n
OG0005672	0.849	n
OG0005673	0.973	n
OG0005674	0.961	n
OG0005675	0.871	n
OG0005676	0.961	n
OG0005677	0.88	n
OG0005678	0.961	n
OG0005679	0.961	n
OG0005680	0.961	n
OG0005681	0.961	n
OG0005682	0.961	n
OG0005683	0.961	n
OG0005684	0.961	n
OG0005685	0.961	n
OG0005686	0.961	n
OG0005687	0.961	n
OG0005688	0.961	n
OG0005689	0.936	n
OG0005690	0.961	n
OG0005691	0.961	n
OG0005692	0.961	n
OG0005693	0.961	n
OG0005694	0.961	n
OG0005695	0.961	n
OG0005696	0.961	n
OG0005697	0.873	n
OG0005698	0.636	n
OG0005699	0.961	n
OG0005700	0.961	n
OG0005701	0.961	n
OG0005702	0.961	n
OG0005703	0.88	n
OG0005704	0.961	n
OG0005705	0.961	n
OG0005706	0.961	n
OG0005707	0.961	n
OG0005708	0.961	n
OG0005709	0.961	n
OG0005710	0.961	n
OG0005711	0.961	n
OG0005712	0.961	n
OG0005713	0.587	n
OG0005714	0.961	n
OG0005715	0.961	n
OG0005716	0.961	n
OG0005717	0.961	n
OG0005718	0.961	n
OG0005719	0.961	n
OG0005720	0.88	n
OG0005721	0.961	n
OG0005722	0.961	n
OG0005723	0.961	n
OG0005724	0.961	n
OG0005725	0.961	n
OG0005726	0.961	n
OG0005727	0.961	n
OG0005728	0.961	n
OG0005729	0.961	n
OG0005730	0.961	n
OG0005731	0.961	n
OG0005732	0.636	n
OG0005733	0.961	n
OG0005734	0.961	n
OG0005735	0.961	n
OG0005736	0.961	n
OG0005737	0.961	n
OG0005738	0.961	n
OG0005739	0.961	n
OG0005740	0.936	n
OG0005741	0.88	n
OG0005742	0.717	n
OG0005743	0.917	n
OG0005744	0.715	n
OG0005745	0.924	n
OG0005746	0.88	n
OG0005747	0.936	n
OG0005748	0.627	n
OG0005751	0.88	n
OG0005752	0.95	n
OG0005753	0.718	n
OG0005755	0.223	n
OG0005756	0.936	n
OG0005757	0.95	n
OG0005758	0.936	n
OG0005759	0.95	n
OG0005760	0.95	n
OG0005761	0.773	n
OG0005762	0.896	n
OG0005763	0.924	n
OG0005764	0.961	n
OG0005765	0.961	n
OG0005766	0.961	n
OG0005767	0.961	n
OG0005768	0.961	n
OG0005769	0.95	n
OG0005770	0.961	n
OG0005771	0.95	n
OG0005772	0.961	n
OG0005773	0.961	n
OG0005774	0.961	n
OG0005775	0.88	n
OG0005776	0.992	n
OG0005777	0.961	n
OG0005778	0.961	n
OG0005779	0.961	n
OG0005780	0.994	n
OG0005781	0.961	n
OG0005782	0.961	n
OG0005783	0.961	n
OG0005784	0.961	n
OG0005785	0.961	n
OG0005786	0.961	n
OG0005787	0.961	n
OG0005788	0.961	n
OG0005789	0.936	n
OG0005790	0.773	n
OG0005791	0.992	n
OG0005793	0.648	n
OG0005794	0.992	n
OG0005795	0.88	n
OG0005796	0.88	n
OG0005797	0.961	n
OG0005799	0.95	n
OG0005800	0.88	n
OG0005801	0.936	n
OG0005802	0.924	n
OG0005803	0.924	n
OG0005804	0.973	n
OG0005805	0.88	n
OG0005806	0.992	n
OG0005807	0.961	n
OG0005808	0.961	n
OG0005809	0.992	n
OG0005810	0.924	n
OG0005811	0.936	n
OG0005812	0.917	n
OG0005813	0.992	n
OG0005814	0.924	n
OG0005815	0.95	n
OG0005816	0.95	n
OG0005817	0.961	n
OG0005818	0.88	n
OG0005819	0.88	n
OG0005820	0.917	n
OG0005821	0.88	n
OG0005822	0.88	n
OG0005823	0.95	n
OG0005824	0.88	n
OG0005825	0.649	n
OG0005826	0.531	n
OG0005827	0.961	n
OG0005828	0.961	n
OG0005829	0.961	n
OG0005830	0.924	n
OG0005831	0.961	n
OG0005832	0.961	n
OG0005833	0.961	n
OG0005834	0.961	n
OG0005835	0.936	n
OG0005836	0.961	n
OG0005837	0.961	n
OG0005838	0.961	n
OG0005839	0.961	n
OG0005840	0.88	n
OG0005841	0.961	n
OG0005842	0.961	n
OG0005843	0.936	n
OG0005844	0.961	n
OG0005845	0.961	n
OG0005846	0.961	n
OG0005847	0.961	n
OG0005848	0.961	n
OG0005849	0.961	n
OG0005850	0.961	n
OG0005851	0.961	n
OG0005852	0.961	n
OG0005853	0.88	n
OG0005854	0.992	n
OG0005855	0.961	n
OG0005856	0.961	n
OG0005857	0.88	n
OG0005858	0.961	n
OG0005859	0.961	n
OG0005860	0.961	n
OG0005861	0.413	n
OG0005862	0.936	n
OG0005863	0.88	n
OG0005864	0.961	n
OG0005865	0.961	n
OG0005866	0.992	n
OG0005867	0.961	n
OG0005868	0.961	n
OG0005869	0.961	n
OG0005870	0.961	n
OG0005871	0.924	n
OG0005872	0.717	n
OG0005873	0.961	n
OG0005874	0.961	n
OG0005875	0.961	n
OG0005876	0.961	n
OG0005877	0.924	n
OG0005878	0.961	n
OG0005879	0.961	n
OG0005880	0.961	n
OG0005881	0.961	n
OG0005882	0.88	n
OG0005883	0.961	n
OG0005884	0.924	n
OG0005885	0.961	n
OG0005886	0.961	n
OG0005887	0.961	n
OG0005888	0.924	n
OG0005889	0.992	n
OG0005890	0.961	n
OG0005891	0.961	n
OG0005892	0.961	n
OG0005893	0.961	n
OG0005894	0.961	n
OG0005895	0.924	n
OG0005896	0.961	n
OG0005897	0.961	n
OG0005898	0.961	n
OG0005899	0.961	n
OG0005900	0.961	n
OG0005901	0.717	n
OG0005902	0.961	n
OG0005903	0.827	n
OG0005904	0.827	n
OG0005905	0.961	n
OG0005906	0.961	n
OG0005907	0.961	n
OG0005908	0.961	n
OG0005909	0.961	n
OG0005910	0.961	n
OG0005911	0.961	n
OG0005912	0.961	n
OG0005913	0.827	n
OG0005914	0.961	n
OG0005915	0.961	n
OG0005916	0.961	n
OG0005917	0.768	n
OG0005918	0.726	n
OG0005919	0.767	n
OG0005920	0.961	n
OG0005921	0.961	n
OG0005922	0.961	n
OG0005923	0.836	n
OG0005924	0.88	n
OG0005925	0.961	n
OG0005926	0.961	n
OG0005927	0.961	n
OG0005928	0.961	n
OG0005929	0.961	n
OG0005930	0.961	n
OG0005931	0.961	n
OG0005932	0.961	n
OG0005933	0.961	n
OG0005934	0.961	n
OG0005935	0.961	n
OG0005936	0.863	n
OG0005937	0.961	n
OG0005938	0.917	n
OG0005939	0.992	n
OG0005940	0.95	n
OG0005941	0.924	n
OG0005942	0.704	n
OG0005943	0.88	n
OG0005944	0.936	n
OG0005945	0.88	n
OG0005946	0.88	n
OG0005947	0.481	n
OG0005948	0.924	n
OG0005949	0.649	n
OG0005950	0.95	n
OG0005951	0.95	n
OG0005952	0.836	n
OG0005953	0.88	n
OG0005954	0.917	n
OG0005956	0.936	n
OG0005957	0.992	n
OG0005958	0.936	n
OG0005959	0.797	n
OG0005960	0.88	n
OG0005961	0.924	n
OG0005962	0.992	n
OG0005963	0.992	n
OG0005964	0.961	n
OG0005965	0.973	n
OG0005966	0.607	n
OG0005967	0.939	n
OG0005968	0.936	n
OG0005969	0.961	n
OG0005970	0.961	n
OG0005971	0.924	n
OG0005972	0.992	n
OG0005973	0.88	n
OG0005974	0.961	n
OG0005975	0.95	n
OG0005976	0.88	n
OG0005977	0.554	n
OG0005978	0.961	n
OG0005979	0.961	n
OG0005980	0.961	n
OG0005981	0.961	n
OG0005982	0.917	n
OG0005983	0.961	n
OG0005984	0.961	n
OG0005985	0.88	n
OG0005986	0.924	n
OG0005987	0.961	n
OG0005988	0.88	n
OG0005989	0.961	n
OG0005990	0.512	n
OG0005991	0.936	n
OG0005992	0.924	n
OG0005993	0.88	n
OG0005994	0.936	n
OG0005995	0.961	n
OG0005996	0.961	n
OG0005997	0.961	n
OG0005998	0.961	n
OG0005999	0.961	n
OG0006000	0.936	n
OG0006001	0.961	n
OG0006002	0.961	n
OG0006003	0.961	n
OG0006004	0.961	n
OG0006005	0.961	n
OG0006006	0.936	n
OG0006007	0.961	n
OG0006008	0.88	n
OG0006009	0.961	n
OG0006010	0.961	n
OG0006011	0.961	n
OG0006012	0.717	n
OG0006013	0.961	n
OG0006014	0.961	n
OG0006015	0.961	n
OG0006016	0.961	n
OG0006017	0.961	n
OG0006018	0.88	n
OG0006019	0.961	n
OG0006020	0.961	n
OG0006021	0.961	n
OG0006022	0.961	n
OG0006023	0.961	n
OG0006024	0.961	n
OG0006025	0.961	n
OG0006026	0.769	n
OG0006027	0.961	n
OG0006028	0.961	n
OG0006029	0.992	n
OG0006030	0.88	n
OG0006031	0.961	n
OG0006032	0.961	n
OG0006033	0.961	n
OG0006034	0.961	n
OG0006035	0.88	n
OG0006036	0.88	n
OG0006037	0.924	n
OG0006038	0.88	n
OG0006039	0.936	n
OG0006040	0.924	n
OG0006041	0.95	n
OG0006042	0.88	n
OG0006043	0.936	n
OG0006044	0.936	n
OG0006045	0.936	n
OG0006046	0.88	n
OG0006047	0.88	n
OG0006048	0.961	n
OG0006049	0.961	n
OG0006050	0.961	n
OG0006051	0.961	n
OG0006052	0.961	n
OG0006053	0.961	n
OG0006054	0.961	n
OG0006055	0.871	n
OG0006056	0.961	n
OG0006057	0.961	n
OG0006058	0.827	n
OG0006059	0.961	n
OG0006060	0.961	n
OG0006061	0.961	n
OG0006062	0.555	n
OG0006063	0.936	n
OG0006064	0.871	n
OG0006065	0.961	n
OG0006066	0.936	n
OG0006067	0.973	n
OG0006068	0.961	n
OG0006069	0.827	n
OG0006070	0.961	n
OG0006071	0.992	n
OG0006072	0.88	n
OG0006073	0.613	n
OG0006074	0.961	n
OG0006075	0.961	n
OG0006076	0.961	n
OG0006077	0.684	n
OG0006078	0.961	n
OG0006079	0.961	n
OG0006080	0.845	n
OG0006081	0.961	n
OG0006082	0.961	n
OG0006083	0.767	n
OG0006084	0.961	n
OG0006085	0.961	n
OG0006086	0.67	n
OG0006087	0.961	n
OG0006088	0.961	n
OG0006089	0.961	n
OG0006090	0.961	n
OG0006091	0.961	n
OG0006092	0.961	n
OG0006093	0.961	n
OG0006094	0.827	n
OG0006095	0.961	n
OG0006096	0.992	n
OG0006097	0.961	n
OG0006098	0.961	n
OG0006099	0.886	n
OG0006100	0.871	n
OG0006101	0.961	n
OG0006102	0.961	n
OG0006103	0.827	n
OG0006104	0.961	n
OG0006105	0.849	n
OG0006106	0.961	n
OG0006107	0.936	n
OG0006108	0.933	n
OG0006109	0.88	n
OG0006110	0.961	n
OG0006111	0.961	n
OG0006112	0.924	n
OG0006113	0.961	n
OG0006114	0.961	n
OG0006115	0.961	n
OG0006116	0.936	n
OG0006117	0.961	n
OG0006118	0.917	n
OG0006119	0.88	n
OG0006120	0.961	n
OG0006121	0.768	n
OG0006122	0.961	n
OG0006123	0.961	n
OG0006124	0.88	n
OG0006125	0.961	n
OG0006126	0.961	n
OG0006127	0.961	n
OG0006128	0.961	n
OG0006129	0.88	n
OG0006130	0.429	n
OG0006131	0.992	n
OG0006132	0.936	n
OG0006133	0.936	n
OG0006134	0.88	n
OG0006136	0.961	n
OG0006137	0.961	n
OG0006138	0.961	n
OG0006139	0.961	n
OG0006140	0.77	n
OG0006141	0.961	n
OG0006142	0.961	n
OG0006143	0.961	n
OG0006144	0.539	n
OG0006145	0.88	n
OG0006146	0.929	n
OG0006147	0.708	n
OG0006148	0.554	n
OG0006149	0.961	n
OG0006150	0.929	n
OG0006151	0.671	n
OG0006152	0.625	n
OG0006153	0.88	n
OG0006154	0.961	n
OG0006155	0.791	n
